Price,Close,High,Low,Open,Volume
Ticker,HNGE,HNGE,HNGE,HNGE,HNGE
Date,,,,,
2026-02-19,41.91999816894531,41.959999084472656,39.61000061035156,40.400001525878906,1815000
2026-02-20,41.310001373291016,42.959999084472656,41.26499938964844,41.97999954223633,1419800
2026-02-23,38.45000076293945,40.689998626708984,38.369998931884766,40.59000015258789,1553500
2026-02-24,40.11000061035156,40.47999954223633,37.66999816894531,38.36000061035156,1205400
2026-02-25,40.650001525878906,41.25,39.66999816894531,39.970001220703125,1492800
2026-02-26,43.66999816894531,43.68000030517578,40.20000076293945,40.95000076293945,1378600
2026-02-27,42.7599983215332,44.040000915527344,42.40999984741211,42.81999969482422,1389200
2026-03-02,44.86000061035156,44.959999084472656,41.84000015258789,41.900001525878906,974900
2026-03-03,44.36000061035156,45.36000061035156,42.86000061035156,43.7599983215332,967600
2026-03-04,45.709999084472656,46.47999954223633,44.720001220703125,45.0,1686600
2026-03-05,45.84000015258789,47.2400016784668,45.29999923706055,45.66999816894531,1461000
2026-03-06,46.13999938964844,46.15999984741211,44.22999954223633,45.310001373291016,1754700
